,g1,g2
1728188,TRIM25,BRD1
1728189,TRIM25,BRD3
1728190,TRIM25,BRD4
1728191,TRIM25,BRD7
1728192,TRIM25,BRD9
1728193,TRIM25,BRI3BP
1728194,TRIM25,BRIX1
1728195,TRIM25,BRSK2
1728196,TRIM25,BSG
1728197,TRIM25,BST2
1728198,TRIM25,BTAF1
1728199,TRIM25,BTBD1
1728200,TRIM25,BTBD3
1728201,TRIM25,BTF3
1728202,TRIM25,BTRC
1728203,TRIM25,C10ORF76
1728204,TRIM25,C11ORF84
1728205,TRIM25,C12ORF45
1728206,TRIM25,C12ORF57
1728207,TRIM25,C14ORF166
1728208,TRIM25,C14ORF37
1728209,TRIM25,C15ORF38-AP3S2
1728210,TRIM25,C15ORF41
1728211,TRIM25,C16ORF45
1728212,TRIM25,C16ORF62
1728213,TRIM25,C17ORF51
1728214,TRIM25,C17ORF85
1728215,TRIM25,C18ORF25
1728216,TRIM25,C19ORF44
1728217,TRIM25,C1QBP
1728218,TRIM25,C1ORF228
1728219,TRIM25,C20ORF24
1728220,TRIM25,C22ORF29
1728221,TRIM25,C22ORF39
1728222,TRIM25,C2CD3
1728223,TRIM25,C2ORF61
1728224,TRIM25,C2ORF82
1728225,TRIM25,C2ORF88
1728226,TRIM25,C4ORF19
1728227,TRIM25,C6ORF106
1728228,TRIM25,C6ORF223
1728229,TRIM25,C7ORF50
1728230,TRIM25,C7ORF55-LUC7L2
1728231,TRIM25,C9ORF78
1728232,TRIM25,CABLES1
1728233,TRIM25,CACNA2D1
1728234,TRIM25,CALML5
1728235,TRIM25,CALR
1728236,TRIM25,CAMKK2
1728237,TRIM25,CAMTA1
1728238,TRIM25,CAND1
1728239,TRIM25,CANX
1728240,TRIM25,CAP1
1728241,TRIM25,CAPN15
1728242,TRIM25,CAPZA2
1728243,TRIM25,CAPZB
1728244,TRIM25,CARS
1728245,TRIM25,CARS-AS1
1728246,TRIM25,CASC4
1728247,TRIM25,CASP14
1728248,TRIM25,CASP2
1728249,TRIM25,CASZ1
1728250,TRIM25,CBL
1728251,TRIM25,CBR4
1728252,TRIM25,CBY1
1728253,TRIM25,CCDC134
1728254,TRIM25,CCDC144NL-AS1
1728255,TRIM25,CCDC174
1728256,TRIM25,CCDC22
1728257,TRIM25,CCDC47
1728258,TRIM25,CCDC6
1728259,TRIM25,CCDC8
1728260,TRIM25,CCDC85C
1728261,TRIM25,CCDC88A
1728262,TRIM25,CCM2
1728263,TRIM25,CCNC
1728264,TRIM25,CCND1
1728265,TRIM25,CCNF
1728266,TRIM25,CCNG1
1728267,TRIM25,CCNK
1728268,TRIM25,CCNT2
1728269,TRIM25,CCT3
1728270,TRIM25,CCT4
1728271,TRIM25,CCT5
1728272,TRIM25,CCT6A
1728273,TRIM25,CD109
1728274,TRIM25,CD151
1728275,TRIM25,CD276
1728276,TRIM25,CD320
1728277,TRIM25,CD44
1728278,TRIM25,CD55
1728279,TRIM25,CD81
1728280,TRIM25,CD97
1728281,TRIM25,CDA
1728282,TRIM25,CDC123
1728283,TRIM25,CDC26
1728284,TRIM25,CDC42SE2
1728285,TRIM25,CDCA5
1728286,TRIM25,CDCP1
1728287,TRIM25,CDH1
1728288,TRIM25,CDIP1
1728289,TRIM25,CDK1
1728290,TRIM25,CDK13
1728291,TRIM25,CDK15
1728292,TRIM25,CDK17
1728293,TRIM25,CDK6
1728294,TRIM25,CDKL5
1728295,TRIM25,CEACAM19
1728296,TRIM25,CEBPB
1728297,TRIM25,CELF1
1728298,TRIM25,CELSR1
1728299,TRIM25,CENPO
1728300,TRIM25,CENPT
1728301,TRIM25,CEP131
1728302,TRIM25,CEP192
1728303,TRIM25,CEP250
1728304,TRIM25,CEP72
1728305,TRIM25,CEP85
1728306,TRIM25,CERK
1728307,TRIM25,CERS2
1728308,TRIM25,CERS6
1728309,TRIM25,CERS6-AS1
1728310,TRIM25,CGN
1728311,TRIM25,CHADL
1728312,TRIM25,CHCHD3
1728313,TRIM25,CHD3
1728314,TRIM25,CHD4
1728315,TRIM25,CHD7
1728316,TRIM25,CHERP
1728317,TRIM25,CHFR
1728318,TRIM25,CHML
1728319,TRIM25,CHMP1B
1728320,TRIM25,CHN1
1728321,TRIM25,CHPF
1728322,TRIM25,CHRNB4
1728323,TRIM25,CHST11
1728324,TRIM25,CHTF8
1728325,TRIM25,CIC
1728326,TRIM25,CIDEB
1728327,TRIM25,CIRH1A
1728328,TRIM25,CITED4
1728329,TRIM25,CLASP1
1728330,TRIM25,CLCN3
1728331,TRIM25,CLCN7
1728332,TRIM25,CLDN12
1728333,TRIM25,CLIC4
1728334,TRIM25,CLK3
1728335,TRIM25,CLN6
1728336,TRIM25,CLNS1A
1728337,TRIM25,CLPTM1
1728338,TRIM25,CLSTN1
1728339,TRIM25,CLTA
1728340,TRIM25,CMC2
1728341,TRIM25,CMIP
1728342,TRIM25,CMPK1
1728343,TRIM25,CMSS1
1728344,TRIM25,CMTM4
1728345,TRIM25,CMTM8
1728346,TRIM25,CMTR1
1728347,TRIM25,CNNM2
1728348,TRIM25,CNNM3
1728349,TRIM25,CNNM4
1728350,TRIM25,CNOT1
1728351,TRIM25,CNPY2
1728352,TRIM25,CNPY3
1728353,TRIM25,CNTNAP1
1728354,TRIM25,COBL
1728355,TRIM25,COCH
1728356,TRIM25,COG8
1728357,TRIM25,COL5A1
1728358,TRIM25,COL6A1
1728359,TRIM25,COLGALT1
1728360,TRIM25,COMMD1
1728361,TRIM25,COMMD4
1728362,TRIM25,COMTD1
1728363,TRIM25,COPE
1728364,TRIM25,COPS2
1728365,TRIM25,COPZ1
1728366,TRIM25,COX15
1728367,TRIM25,COX6A1
1728368,TRIM25,COX7A2L
1728369,TRIM25,CPA4
1728370,TRIM25,CPEB4
1728371,TRIM25,CPNE1
1728372,TRIM25,CPSF3L
1728373,TRIM25,CPT1A
1728374,TRIM25,CREB3L2
1728375,TRIM25,CREBBP
1728376,TRIM25,CREG2
1728377,TRIM25,CRIM1
1728378,TRIM25,CRLF3
1728379,TRIM25,CROCC
1728380,TRIM25,CROCCP4
1728381,TRIM25,CRTAP
1728382,TRIM25,CRTC2
1728383,TRIM25,CRTC3
1728384,TRIM25,CRTC3-AS1
1728385,TRIM25,CS
1728386,TRIM25,CSDE1
1728387,TRIM25,CSF1
1728388,TRIM25,CSNK1A1
1728389,TRIM25,CSNK1D
1728390,TRIM25,CSNK1G3
1728391,TRIM25,CSTF3
1728392,TRIM25,CTBP1
1728393,TRIM25,CTBP1-AS
1728394,TRIM25,CTBP2
1728395,TRIM25,CTC1
1728396,TRIM25,CTCF
1728397,TRIM25,CTDNEP1
1728398,TRIM25,CTNNA1
1728399,TRIM25,CTNNA3
1728400,TRIM25,CTNNAL1
1728401,TRIM25,CTNNB1
1728402,TRIM25,CTPS1
1728403,TRIM25,CTSB
1728404,TRIM25,CTSD
1728405,TRIM25,CTTNBP2NL
1728406,TRIM25,CUEDC1
1728407,TRIM25,CUL3
1728408,TRIM25,CUL4A
1728409,TRIM25,CUL5
1728410,TRIM25,CUL7
1728411,TRIM25,CUTC
1728412,TRIM25,CUX1
1728413,TRIM25,CYB561
1728414,TRIM25,CYFIP1
1728415,TRIM25,CYTH3
1728416,TRIM25,DAB2IP
1728417,TRIM25,DAG1
1728418,TRIM25,DAGLB
1728419,TRIM25,DALRD3
1728420,TRIM25,DANCR
1728421,TRIM25,DAZAP1
1728422,TRIM25,DAZAP2
1728423,TRIM25,DCAF10
1728424,TRIM25,DCAF13
1728425,TRIM25,DCAF5
1728426,TRIM25,DCAF6
1728427,TRIM25,DCAF7
1728428,TRIM25,DCP1A
1728429,TRIM25,DCTN1
1728430,TRIM25,DCTN4
1728431,TRIM25,DCUN1D4
1728432,TRIM25,DCXR
1728433,TRIM25,DDAH1
1728434,TRIM25,DDB1
1728435,TRIM25,DDHD1
1728436,TRIM25,DDRGK1
1728437,TRIM25,DDX1
1728438,TRIM25,DDX10
1728439,TRIM25,DDX17
1728440,TRIM25,DDX19B
1728441,TRIM25,DDX20
1728442,TRIM25,DDX23
1728443,TRIM25,DDX24
1728444,TRIM25,DDX27
1728445,TRIM25,DDX39B
1728446,TRIM25,DDX3P3
1728447,TRIM25,DDX3X
1728448,TRIM25,DDX42
1728449,TRIM25,DDX46
1728450,TRIM25,DDX47
1728451,TRIM25,DDX5
1728452,TRIM25,DDX56
1728453,TRIM25,DDX58
1728454,TRIM25,DDX6
1728455,TRIM25,DEDD
1728456,TRIM25,DEF8
1728457,TRIM25,DENND5A
1728458,TRIM25,DENND5B
1728459,TRIM25,DERL1
1728460,TRIM25,DGKD
1728461,TRIM25,DHFR
1728462,TRIM25,DHX16
1728463,TRIM25,DHX33
1728464,TRIM25,DHX34
1728465,TRIM25,DHX36
1728466,TRIM25,DHX58
1728467,TRIM25,DHX8
1728468,TRIM25,DHX9
1728469,TRIM25,DIAPH1
1728470,TRIM25,DICER1
1728471,TRIM25,DIDO1
1728472,TRIM25,DIO2
1728473,TRIM25,DIP2B
1728474,TRIM25,DIP2C
1728475,TRIM25,DISC1FP1
1728476,TRIM25,DLAT
1728477,TRIM25,DLGAP4
1728478,TRIM25,DLGAP4-AS1
1728479,TRIM25,DMD
1728480,TRIM25,DMTF1
1728481,TRIM25,DMWD
1728482,TRIM25,DMXL1
1728483,TRIM25,DNAJA1
1728484,TRIM25,DNAJA2
1728485,TRIM25,DNAJB4
1728486,TRIM25,DNAJB6
1728487,TRIM25,DNAJC11
1728488,TRIM25,DNAJC14
1728489,TRIM25,DNAJC3
1728490,TRIM25,DNAJC5
1728491,TRIM25,DNAJC6
1728492,TRIM25,DNAJC7
1728493,TRIM25,DNASE1
1728494,TRIM25,DNASE2
1728495,TRIM25,DNER
1728496,TRIM25,DNM2
1728497,TRIM25,DNMT3A
1728498,TRIM25,DNTTIP2
1728499,TRIM25,DOCK5
1728500,TRIM25,DPP7
1728501,TRIM25,DPP9
1728502,TRIM25,DR1
1728503,TRIM25,DSG1
1728504,TRIM25,DST
1728505,TRIM25,DSTYK
1728506,TRIM25,DTX2
1728507,TRIM25,DVL3
1728508,TRIM25,DYNC1LI1
1728509,TRIM25,DYNLL1
1728510,TRIM25,DYRK1A
1728511,TRIM25,DZIP1
1728512,TRIM25,DCTN5
1728513,TRIM25,DDX58
1728514,TRIM25,DPPA3
1728515,TRIM25,E2F3
1728516,TRIM25,E2F4
1728517,TRIM25,E6
1728518,TRIM25,ECHS1
1728519,TRIM25,ECI1
1728520,TRIM25,EDA
1728521,TRIM25,EDC3
1728522,TRIM25,EDEM1
1728523,TRIM25,EDF1
1728524,TRIM25,EEF1A1
1728525,TRIM25,EEF1A1P3
1728526,TRIM25,EEF1A1P6
1728527,TRIM25,EEF1A2
1728528,TRIM25,EEF1D
1728529,TRIM25,EEF1G
1728530,TRIM25,EEF2
1728531,TRIM25,EFEMP1
1728532,TRIM25,EFHC2
1728533,TRIM25,EFTUD2
1728534,TRIM25,EGFL7
1728535,TRIM25,EGLN2
1728536,TRIM25,EGLN3
1728537,TRIM25,EHBP1
1728538,TRIM25,EHBP1L1
1728539,TRIM25,EIF2B4
1728540,TRIM25,EIF2B5
1728541,TRIM25,EIF2S2
1728542,TRIM25,EIF2S3
1728543,TRIM25,EIF3D
1728544,TRIM25,EIF3M
1728545,TRIM25,EIF4A1
1728546,TRIM25,EIF4A2
1728547,TRIM25,EIF4B
1728548,TRIM25,EIF4EBP1
1728549,TRIM25,EIF4G1
1728550,TRIM25,EIF6
1728551,TRIM25,ELAVL1
1728552,TRIM25,ELF2
1728553,TRIM25,ELK4
1728554,TRIM25,ELL
1728555,TRIM25,ELOVL6
1728556,TRIM25,ELP5
1728557,TRIM25,EMC6
1728558,TRIM25,EMC8
1728559,TRIM25,ENAH
1728560,TRIM25,ENO1
1728561,TRIM25,ENOSF1
1728562,TRIM25,EP300
1728563,TRIM25,EPAS1
1728564,TRIM25,EPB41
1728565,TRIM25,EPB41L4A
1728566,TRIM25,EPB41L4A-AS1
1728567,TRIM25,EPB41L4B
1728568,TRIM25,EPHA1
1728569,TRIM25,EPS15L1
1728570,TRIM25,EPT1
1728571,TRIM25,ERC1
1728572,TRIM25,ERCC2
1728573,TRIM25,ERCC3
1728574,TRIM25,ERCC8
1728575,TRIM25,ERG
1728576,TRIM25,ERGIC1
1728577,TRIM25,ERGIC2
1728578,TRIM25,ERGIC3
1728579,TRIM25,ERI1
1728580,TRIM25,ERLIN1
1728581,TRIM25,ERMP1
1728582,TRIM25,ERP29
1728583,TRIM25,ESCO1
1728584,TRIM25,ESR1
1728585,TRIM25,ESR2
1728586,TRIM25,ESRRA
1728587,TRIM25,ESYT2
1728588,TRIM25,ETFA
1728589,TRIM25,ETV4
1728590,TRIM25,ETV5
1728591,TRIM25,EXO1
1728592,TRIM25,EXOC3
1728593,TRIM25,EXOC4
1728594,TRIM25,EXOC6B
1728595,TRIM25,EXOSC3
1728596,TRIM25,EYA3
1728597,TRIM25,EZH2
1728598,TRIM25,EZR
1728599,TRIM25,EED
1728600,TRIM25,FADS1
1728601,TRIM25,FADS2
1728602,TRIM25,FAF1
1728603,TRIM25,FAF2
1728604,TRIM25,FAM102A
1728605,TRIM25,FAM102B
1728606,TRIM25,FAM105A
1728607,TRIM25,FAM107B
1728608,TRIM25,FAM120A
1728609,TRIM25,FAM120AOS
1728610,TRIM25,FAM129B
1728611,TRIM25,FAM131A
1728612,TRIM25,FAM134A
1728613,TRIM25,FAM168A
1728614,TRIM25,FAM168B
1728615,TRIM25,FAM173B
1728616,TRIM25,FAM193A
1728617,TRIM25,FAM195A
1728618,TRIM25,FAM19A2
1728619,TRIM25,FAM207A
1728620,TRIM25,FAM208A
1728621,TRIM25,FAM20C
1728622,TRIM25,FAM219A
1728623,TRIM25,FAM24B
1728624,TRIM25,FAM35A
1728625,TRIM25,FAM49B
1728626,TRIM25,FAM53B
1728627,TRIM25,FAM65A
1728628,TRIM25,FAM83B
1728629,TRIM25,FAM83H
1728630,TRIM25,FAM98B
1728631,TRIM25,FANCI
1728632,TRIM25,FARP1
1728633,TRIM25,FARP2
1728634,TRIM25,FASTK
1728635,TRIM25,FAU
1728636,TRIM25,FBLN1
1728637,TRIM25,FBRSL1
1728638,TRIM25,FBXL18
1728639,TRIM25,FBXL6
1728640,TRIM25,FBXO11
1728641,TRIM25,FBXO2
1728642,TRIM25,FBXO22
1728643,TRIM25,FBXO46
1728644,TRIM25,FBXO7
1728645,TRIM25,FBXW7
1728646,TRIM25,FCF1
1728647,TRIM25,FDPS
1728648,TRIM25,FEM1B
1728649,TRIM25,FERMT2
1728650,TRIM25,FEZ2
1728651,TRIM25,FGD6
1728652,TRIM25,FIS1
1728653,TRIM25,FKBP10
1728654,TRIM25,FKBP5
1728655,TRIM25,FKRP
1728656,TRIM25,FLNB
1728657,TRIM25,FLNB-AS1
1728658,TRIM25,FNBP1
1728659,TRIM25,FNBP4
1728660,TRIM25,FNDC3A
1728661,TRIM25,FNIP1
1728662,TRIM25,FOXA1
1728663,TRIM25,FOXJ3
1728664,TRIM25,FOXK2
1728665,TRIM25,FOXM1
1728666,TRIM25,FPGS
1728667,TRIM25,FRAS1
1728668,TRIM25,FRS2
1728669,TRIM25,FSCN1
1728670,TRIM25,FSTL3
1728671,TRIM25,FTH1P23
1728672,TRIM25,FTL
1728673,TRIM25,FTSJ3
1728674,TRIM25,FUBP1
1728675,TRIM25,FUS
1728676,TRIM25,FYCO1
1728677,TRIM25,FZD10
1728678,TRIM25,FZR1
1728679,TRIM25,G3BP1
1728680,TRIM25,G3BP2
1728681,TRIM25,GACAT2
1728682,TRIM25,GADD45GIP1
1728683,TRIM25,GAK
1728684,TRIM25,GALNT1
1728685,TRIM25,GALNT10
1728686,TRIM25,GALNT2
1728687,TRIM25,GAPDH
1728688,TRIM25,GAS2L3
1728689,TRIM25,GAS5
1728690,TRIM25,GATA1
1728691,TRIM25,GATAD2A
1728692,TRIM25,GATAD2B
1728693,TRIM25,GCNT2
1728694,TRIM25,GDAP1
1728695,TRIM25,GDAP2
1728696,TRIM25,GDI2
1728697,TRIM25,GEMIN7
1728698,TRIM25,GET4
1728699,TRIM25,GFOD1
1728700,TRIM25,GFOD2
1728701,TRIM25,GGA1
1728702,TRIM25,GGCX
1728703,TRIM25,GGPS1
1728704,TRIM25,GHDC
1728705,TRIM25,GIGYF2
1728706,TRIM25,GIPC1
1728707,TRIM25,GIPC2
1728708,TRIM25,GLIS2
1728709,TRIM25,GLO1
1728710,TRIM25,GLRX
1728711,TRIM25,GLRX3
1728712,TRIM25,GLTSCR2
1728713,TRIM25,GLUL
1728714,TRIM25,GNA11
1728715,TRIM25,GNA13
1728716,TRIM25,GNAI3
1728717,TRIM25,GNAL
1728718,TRIM25,GNAQ
1728719,TRIM25,GNAS
1728720,TRIM25,GNB1
1728721,TRIM25,GNB1L
1728722,TRIM25,GNL2
1728723,TRIM25,GNL3
1728724,TRIM25,GNL3L
1728725,TRIM25,GNL3LP1
1728726,TRIM25,GOLGA1
1728727,TRIM25,GOLGA2P7
1728728,TRIM25,GOLGA3
1728729,TRIM25,GOLM1
1728730,TRIM25,GOLPH3
1728731,TRIM25,GON4L
1728732,TRIM25,GOSR2
1728733,TRIM25,GPATCH8
1728734,TRIM25,GPBP1L1
1728735,TRIM25,GPC1
1728736,TRIM25,GPM6A
1728737,TRIM25,GPR113
1728738,TRIM25,GPR125
1728739,TRIM25,GPR161
1728740,TRIM25,GPRC5A
1728741,TRIM25,GPRIN3
1728742,TRIM25,GPSM2
1728743,TRIM25,GPX4
1728744,TRIM25,GRAMD1B
1728745,TRIM25,GRAMD3
1728746,TRIM25,GRB2
1728747,TRIM25,GREB1
1728748,TRIM25,GRIK2
1728749,TRIM25,GRPEL1
1728750,TRIM25,GRSF1
1728751,TRIM25,GSE1
1728752,TRIM25,GSK3A
1728753,TRIM25,GSK3B
1728754,TRIM25,GSKIP
1728755,TRIM25,GSPT1
1728756,TRIM25,GTF2E2
1728757,TRIM25,GTF2F1
1728758,TRIM25,GTF2H1
1728759,TRIM25,GTF2IRD1
1728760,TRIM25,GTF2IRD1P1
1728761,TRIM25,GTF3C2
1728762,TRIM25,GTF3C2-AS1
1728763,TRIM25,GTF3C5
1728764,TRIM25,GTPBP1
1728765,TRIM25,GTPBP4
1728766,TRIM25,GTPBP6
1728767,TRIM25,GUSBP1
1728768,TRIM25,GXYLT2
1728769,TRIM25,H1F0
1728770,TRIM25,H2AFV
1728771,TRIM25,H2AFY
1728772,TRIM25,HAL
1728773,TRIM25,HDAC2
1728774,TRIM25,HECTD1
1728775,TRIM25,HECTD4
1728776,TRIM25,HECW2
1728777,TRIM25,HELLS
1728778,TRIM25,HERC2
1728779,TRIM25,HERC4
1728780,TRIM25,HERPUD1
1728781,TRIM25,HFM1
1728782,TRIM25,HIATL1
1728783,TRIM25,HIC1
1728784,TRIM25,HINT1
1728785,TRIM25,HIP1
1728786,TRIM25,HIP1R
1728787,TRIM25,HIPK2
1728788,TRIM25,HIPK3
1728789,TRIM25,HIRA
1728790,TRIM25,HIST1H1C
1728791,TRIM25,HIST1H2AI
1728792,TRIM25,HIST1H2BB
1728793,TRIM25,HIVEP3
1728794,TRIM25,HM13
1728795,TRIM25,HM13-AS1
1728796,TRIM25,HMG20A
1728797,TRIM25,HMGA1P3
1728798,TRIM25,HNRNPA0
1728799,TRIM25,HNRNPA1
1728800,TRIM25,HNRNPA1P33
1728801,TRIM25,HNRNPA2B1
1728802,TRIM25,HNRNPA3
1728803,TRIM25,HNRNPAB
1728804,TRIM25,HNRNPC
1728805,TRIM25,HNRNPCP2
1728806,TRIM25,HNRNPD
1728807,TRIM25,HNRNPF
1728808,TRIM25,HNRNPH1
1728809,TRIM25,HNRNPH3
1728810,TRIM25,HNRNPL
1728811,TRIM25,HNRNPR
1728812,TRIM25,HNRNPU
1728813,TRIM25,HNRNPUL1
1728814,TRIM25,HNRNPUL2
1728815,TRIM25,HOMER3
1728816,TRIM25,HOMEZ
1728817,TRIM25,HOOK2
1728818,TRIM25,HORMAD2-AS1
1728819,TRIM25,HOXA10
1728820,TRIM25,HOXA10-AS
1728821,TRIM25,HOXA10-HOXA9
1728822,TRIM25,HOXA9
1728823,TRIM25,HOXC10
1728824,TRIM25,HP1BP3
1728825,TRIM25,HPCAL1
1728826,TRIM25,HPDL
1728827,TRIM25,HPS5
1728828,TRIM25,HS2ST1
1728829,TRIM25,HS6ST1
1728830,TRIM25,HSD17B12
1728831,TRIM25,HSP90AA1
1728832,TRIM25,HSP90AA2P
1728833,TRIM25,HSP90AB1
1728834,TRIM25,HSP90AB4P
1728835,TRIM25,HSPA12B
1728836,TRIM25,HSPA1A
1728837,TRIM25,HSPA1B
1728838,TRIM25,HSPA1L
1728839,TRIM25,HSPA2
1728840,TRIM25,HSPA4
1728841,TRIM25,HSPA4L
1728842,TRIM25,HSPA5
1728843,TRIM25,HSPA8
1728844,TRIM25,HSPB1
1728845,TRIM25,HSPD1
1728846,TRIM25,HSPD1P11
1728847,TRIM25,HSPG2
1728848,TRIM25,HTATIP2
1728849,TRIM25,HUWE1
1728850,TRIM25,IARS
1728851,TRIM25,IBTK
1728852,TRIM25,ICMT
1728853,TRIM25,IFIH1
1728854,TRIM25,IFNAR1
1728855,TRIM25,IFNGR2
1728856,TRIM25,IGF1R
1728857,TRIM25,IGF2BP1
1728858,TRIM25,IGF2BP2
1728859,TRIM25,IGF2BP3
1728860,TRIM25,IGF2R
1728861,TRIM25,IGHG1
1728862,TRIM25,IGHV3-49
1728863,TRIM25,IGKC
1728864,TRIM25,IKBKAP
1728865,TRIM25,IKZF3
1728866,TRIM25,IL11
1728867,TRIM25,IL6ST
1728868,TRIM25,ILF2
1728869,TRIM25,ILF3
1728870,TRIM25,ILK
1728871,TRIM25,ILKAP
1728872,TRIM25,IMPA2
1728873,TRIM25,IMPDH2
1728874,TRIM25,INCENP
1728875,TRIM25,INF2
1728876,TRIM25,ING5
1728877,TRIM25,INPPL1
1728878,TRIM25,INSR
1728879,TRIM25,INTS3
1728880,TRIM25,INTS6
1728881,TRIM25,INTS6-AS1
1728882,TRIM25,INTS7
1728883,TRIM25,IP6K1
1728884,TRIM25,IP6K2
1728885,TRIM25,IPO11
1728886,TRIM25,IPO7
1728887,TRIM25,IQGAP1
1728888,TRIM25,IQSEC1
1728889,TRIM25,IRAK2
1728890,TRIM25,IRF2
1728891,TRIM25,IRF2BP2
1728892,TRIM25,IRF3
1728893,TRIM25,ISG15
1728894,TRIM25,ISYNA1
1728895,TRIM25,ITFG2
1728896,TRIM25,ITGA6
1728897,TRIM25,ITGAE
1728898,TRIM25,ITGAV
1728899,TRIM25,ITGB1BP1
1728900,TRIM25,ITPK1
1728901,TRIM25,ITPR1
1728902,TRIM25,ITPR3
1728903,TRIM25,ITPRIP
1728904,TRIM25,ITSN1
1728905,TRIM25,IWS1
1728906,TRIM25,JADE1
1728907,TRIM25,JAG2
1728908,TRIM25,JDP2
1728909,TRIM25,JPH1
1728910,TRIM25,JPX
1728911,TRIM25,JSRP1
1728912,TRIM25,JUP
1728913,TRIM25,KANK1
1728914,TRIM25,KANSL1
1728915,TRIM25,KANSL2
1728916,TRIM25,KANSL3
1728917,TRIM25,KAZN
1728918,TRIM25,KCMF1
1728919,TRIM25,KCNG3
1728920,TRIM25,KCNQ2
1728921,TRIM25,KCTD20
1728922,TRIM25,KCTD3
1728923,TRIM25,KCTD7
1728924,TRIM25,KDELR2
1728925,TRIM25,KDM1A
1728926,TRIM25,KDM2A
1728927,TRIM25,KDM2B
1728928,TRIM25,KDM4B
1728929,TRIM25,KDM4C
1728930,TRIM25,KDM5A
1728931,TRIM25,KDM5B
1728932,TRIM25,KHDRBS1
1728933,TRIM25,KIAA0100
1728934,TRIM25,KIAA0430
1728935,TRIM25,KIAA0907
1728936,TRIM25,KIAA1147
1728937,TRIM25,KIAA1191
1728938,TRIM25,KIAA1522
1728939,TRIM25,KIAA1549
1728940,TRIM25,KIAA1644
1728941,TRIM25,KIAA1731NL
1728942,TRIM25,KIF13A
1728943,TRIM25,KIF1C
1728944,TRIM25,KIF21A
1728945,TRIM25,KIF5B
1728946,TRIM25,KLC1
1728947,TRIM25,KLF12
1728948,TRIM25,KLF16
1728949,TRIM25,KLF3
1728950,TRIM25,KLF5
1728951,TRIM25,KLF6
1728952,TRIM25,KLHDC10
1728953,TRIM25,KLHDC3
1728954,TRIM25,KLHL15
1728955,TRIM25,KLHL18
1728956,TRIM25,KLHL23
1728957,TRIM25,KLHL26
1728958,TRIM25,KLHL29
1728959,TRIM25,KMT2C
1728960,TRIM25,KMT2E
1728961,TRIM25,KNOP1
1728962,TRIM25,KPNA2
1728963,TRIM25,KRAS
1728964,TRIM25,KRT18P11
1728965,TRIM25,KRT18P15
1728966,TRIM25,KRT8P34
1728967,TRIM25,KRT8P39
1728968,TRIM25,KRT8P48
1728969,TRIM25,KTN1
1728970,TRIM25,L1CAM
1728971,TRIM25,L3MBTL2
1728972,TRIM25,LAMA5
1728973,TRIM25,LANCL1
1728974,TRIM25,LANCL1-AS1
1728975,TRIM25,LARP1
1728976,TRIM25,LARP4B
1728977,TRIM25,LARP4P
1728978,TRIM25,LASP1
1728979,TRIM25,LDHA
1728980,TRIM25,LDHB
1728981,TRIM25,LEMD3
1728982,TRIM25,LEPREL2
1728983,TRIM25,LGALS7B
1728984,TRIM25,LGALS9
1728985,TRIM25,LGMN
1728986,TRIM25,LIFR
1728987,TRIM25,LIMCH1
1728988,TRIM25,LIN28A
1728989,TRIM25,LINC00094
1728990,TRIM25,LINC00294
1728991,TRIM25,LINC00324
1728992,TRIM25,LINC00854
1728993,TRIM25,LINC00969
1728994,TRIM25,LINC01588
1728995,TRIM25,LITAF
1728996,TRIM25,LIX1L
1728997,TRIM25,LMNA
1728998,TRIM25,LMNB2
1728999,TRIM25,LMTK2
1729000,TRIM25,LNX2
1729001,TRIM25,LOC102724560
1729002,TRIM25,LONP1
1729003,TRIM25,LONP2
1729004,TRIM25,LOXL2
1729005,TRIM25,LPCAT1
1729006,TRIM25,LPGAT1
1729007,TRIM25,LPHN1
1729008,TRIM25,LPIN1
1729009,TRIM25,LRBA
1729010,TRIM25,LRP1B
1729011,TRIM25,LRP5
1729012,TRIM25,LRP8
1729013,TRIM25,LRPAP1
1729014,TRIM25,LRPPRC
1729015,TRIM25,LRRC31
1729016,TRIM25,LRRC41
1729017,TRIM25,LRRC61
1729018,TRIM25,LRRC8D
1729019,TRIM25,LRRC8E
1729020,TRIM25,LRRTM3
1729021,TRIM25,LSM12
1729022,TRIM25,LTB4R2
1729023,TRIM25,LTBR
1729024,TRIM25,LTV1
1729025,TRIM25,LUC7L2
1729026,TRIM25,LUZP1
1729027,TRIM25,LY6E
1729028,TRIM25,LYN
1729029,TRIM25,LYPLA1
1729030,TRIM25,LYZ
1729031,TRIM25,MAD2L2
1729032,TRIM25,MAGEB2
1729033,TRIM25,MAGED2
1729034,TRIM25,MALAT1
1729035,TRIM25,MALSU1
1729036,TRIM25,MAN2A1
1729037,TRIM25,MANBA
1729038,TRIM25,MAP2K1
1729039,TRIM25,MAP2K2
1729040,TRIM25,MAP2K3
1729041,TRIM25,MAP2K4
1729042,TRIM25,MAP3K13
1729043,TRIM25,MAP3K2
1729044,TRIM25,MAP3K7
1729045,TRIM25,MAP4K4
1729046,TRIM25,MAP7
1729047,TRIM25,MAPK1
1729048,TRIM25,MAPK12
1729049,TRIM25,MAPK14
1729050,TRIM25,MAPK6
1729051,TRIM25,MAPK9
1729052,TRIM25,MARK3
1729053,TRIM25,MARK4
1729054,TRIM25,MAST3
1729055,TRIM25,MAT2A
1729056,TRIM25,MATR3
1729057,TRIM25,MAVS
1729058,TRIM25,MAX
